timestamp,metaData.machine_id,metaData.tenant_id,vh3_21,vh2_21,ch1_16,ch3_1,ch3_14,ch3_24,ch3_7,vh2_11,vh3_8,ch2_1,vh1_27,ch3_3,ch2_18,vh1_15,vh2_14,vh1_12,vh3_18,ch2_10,vh3_28,ch2_9,vh3_13,vh3_6,ch3_5,vh1_29,ch1_21,vh3_20,ch2_23,vh2_4,ch1_8,ch1_23,vh3_2,_id,vh3_7,ch1_13,vh1_18,vh2_8,vh1_2,vh1_24,vh2_26,ch3_17,ch3_20,vh2_9,ch3_23,vh1_22,vh1_16,vh3_24,vh3_9,ch1_7,ch3_0,vh2_18,vh3_27,vh3_29,vh1_20,ch2_5,vh1_7,vh3_23,ch3_12,vh2_15,ch3_9,vh3_16,vh1_3,vh1_17,ch3_13,vh3_26,ch3_28,vh1_25,ch2_8,ch1_29,ch2_17,ch2_27,vh1_6,vh3_22,ch1_19,ch1_0,ch2_11,vh2_17,ch1_15,vh1_14,vh2_16,vh2_20,ch2_2,vh3_15,vh1_13,ch2_7,vh1_28,ch2_14,ch2_13,ch2_25,ch3_18,vh3_10,vh2_25,vh3_14,ch1_18,ch3_6,vh2_2,vh1_10,vh2_19,ch2_20,ch1_10,ch1_12,ch1_2,ch2_12,vh2_1,vh1_5,vh1_23,ch2_3,ch2_19,ch2_15,ch1_5,vh1_9,ch3_10,ch3_2,ch1_27,vh2_12,ch1_11,vh3_4,vh1_8,ch3_16,ch1_17,ch1_22,ch1_26,vh2_3,ch1_6,vh3_1,ch2_16,ch1_1,vh3_0,ch3_19,vh2_22,vh2_24,vh2_0,vh1_0,vh3_25,ch1_24,vh1_19,vh3_12,vh2_27,vh3_19,vh3_5,ch2_4,ch3_8,ch3_4,ch1_25,vh2_29,ch3_27,vh2_23,vh3_11,ch2_21,vh2_13,ch1_3,vh2_5,ch3_11,ch2_24,ch2_26,ch2_28,ch1_4,ch3_25,ch3_22,ch1_28,ch3_15,ch1_20,ch2_22,ch1_9,vh2_28,vh2_10,ch1_14,vh1_4,ch3_26,vh2_7,vh3_17,vh1_21,vh1_1,vh1_26,vh3_3,ch2_0,ch3_29,vh2_6,ch3_21,ch2_29,ch2_6,vh1_11
2025-08-04T08:26:00.000Z,247,13,,,0,5.510185821418046e-41,2.0999999046325684,2.890625,5.510185821418046e-41,,,2.1937499046325684,0,2.1031250953674316,3.106250047683716,0,,0,,3.106250047683716,,2.1937499046325684,,,5.510185821418046e-41,0,0,,7.346867718608583e-41,,0,0,,68906eb16236b1e41bc794c5,,0,0,,0,0,,5.510185821418046e-41,2.890625,,5.510185821418046e-41,0,0,,,0,3.09375,,,,0,0,0,,2.890625,,5.510185821418046e-41,,0,0,3.6733637943810755e-41,,2.890625,0,2.200000047683716,0,2.1937499046325684,2.1937499046325684,0,,0,1.8366818971905377e-41,2.1937499046325684,,2.796875,0,,,3.106250047683716,,0,7.346867718608583e-41,0,0,0,2.1937499046325684,2.8968749046325684,,,,0,2.890625,,0,,3.09375,0,0,1.8366818971905377e-41,3.09375,,0,0,2.200000047683716,2.1937499046325684,3.6733637943810755e-41,0,0,2.9000000953674316,2.8968749046325684,0,,0,,0,0,0,0,0,,0,,3.106250047683716,2.796875,,2.1031250953674316,,,,11.875,,0,0,,,,,2.1875,2.890625,2.890625,0,,2.9000000953674316,,,0,,2.796875,,2.9000000953674316,2.200000047683716,3.106250047683716,3.09375,0,5.510185821418046e-41,2.890625,0,2.09375,0,0,0,,,1.8366818971905377e-41,0,2.9000000953674316,,,0,0,0,,7.346867718608583e-41,0,,5.510185821418046e-41,3.6733637943810755e-41,0,0
2025-08-04T08:26:30.000Z,247,13,,,0,0,2.09375,2.890625,5.510185821418046e-41,,,2.1937499046325684,0,2.0999999046325684,3.09375,0,,0,,3.09375,,3.0999999046325684,,,3.6733637943810755e-41,0,0,,0,,0,0,,68906eed324f95dcd6c7c8c3,,0,0,,0,0,,0,2.09375,,5.510185821418046e-41,0,0,,,0,3.09375,,,,0,7.346867718608583e-41,0,,0,,5.510185821418046e-41,,0,0,3.6733637943810755e-41,,0,0,3.6733637943810755e-41,0,3.6733637943810755e-41,3.6733637943810755e-41,0,,0,0,3.6733637943810755e-41,,0,0,,,3.09375,,0,0,0,3.09375,3.6733637943810755e-41,3.0999999046325684,3.6733637943810755e-41,,,,0,2.09375,,0,,3.09375,0,0,0,3.09375,,0,0,3.6733637943810755e-41,3.6733637943810755e-41,7.346867718608583e-41,0,0,2.9000000953674316,3.6733637943810755e-41,0,,0,,0,2.890625,0,0,0,,0,,2.1875,0,,2.0999999046325684,,,,9.75,,0,0,,,,,3.09375,2.890625,2.09375,0,,2.890625,,,7.346867718608583e-41,,0,,2.890625,3.6733637943810755e-41,3.09375,3.09375,0,5.510185821418046e-41,2.09375,0,5.510185821418046e-41,0,2.1875,0,,,0,0,2.9000000953674316,,,0,0,0,,7.346867718608583e-41,3.6733637943810755e-41,,3.6733637943810755e-41,3.6733637943810755e-41,2.1875,0
2025-08-04T08:27:00.000Z,247,13,,,0,4.206250190734863,2.890625,2.890625,5.510185821418046e-41,,,3.796875,0,5.510185821418046e-41,0,0,,0,,7.346867718608583e-41,,0,,,2.9000000953674316,0,0,,7.346867718608583e-41,,0,0,,68906eed324f95dcd6c7c8c5,,0,0,,0,0,,5.510185821418046e-41,2.9000000953674316,,2.9000000953674316,0,0,,,2.796875,3.6733637943810755e-41,,,,0,2.1875,0,,2.9000000953674316,,5.510185821418046e-41,,0,0,2.9000000953674316,,2.890625,0,2.1875,0,0,2.200000047683716,0,,0,0,2.200000047683716,,2.796875,0,,,0,,0,7.346867718608583e-41,0,0,2.1875,0,2.890625,,,,0,2.890625,,0,,2.200000047683716,0,0,0,2.200000047683716,,0,0,7.346867718608583e-41,7.346867718608583e-41,7.346867718608583e-41,0,0,2.890625,2.890625,0,,0,,0,2.890625,0,0,0,,1.8366818971905377e-41,,2.1875,0,,5.510185821418046e-41,,,,13.25,,0,0,,,,,2.200000047683716,2.890625,2.9000000953674316,0,,5.510185821418046e-41,,,2.1875,,0,,5.510185821418046e-41,2.1875,7.346867718608583e-41,2.200000047683716,0,3.6733637943810755e-41,2.9000000953674316,0,5.510185821418046e-41,0,0,0,,,1.8366818971905377e-41,0,2.09375,,,0,0,0,,1.8366818971905377e-41,3.6733637943810755e-41,,2.9000000953674316,2.1875,0,0
2025-08-04T08:27:30.000Z,247,13,,,0,3,3.0093750953674316,0,0,,,2.1937499046325684,0,2.09375,3.09375,0,,0,,2.1875,,7.346867718608583e-41,,,2.0999999046325684,0,0,,0,,0,0,,68906f296236b1e41bc794c8,,0,0,,0,0,,3,3.0062499046325684,,0,0,0,,,0,2.1875,,,,0,7.346867718608583e-41,0,,0,,3,,0,0,3,,0,0,0,0,3.6733637943810755e-41,3.6733637943810755e-41,0,,0,0,3.6733637943810755e-41,,0,0,,,3.09375,,0,0,0,3.09375,3.6733637943810755e-41,3.6733637943810755e-41,3.0062499046325684,,,,0,2.09375,,0,,3.09375,0,0,0,3.09375,,0,0,3.6733637943810755e-41,3.6733637943810755e-41,3.6733637943810755e-41,0,0,3,3.0062499046325684,0,,0,,0,3,0,0,0,,0,,3.09375,0,,2.09375,,,,13.5625,,0,0,,,,,3.09375,0,3.0062499046325684,0,,0,,,7.346867718608583e-41,,0,,0,0,3.09375,3.09375,0,3,2.09375,0,4.28125,0,2.1875,0,,,0,0,3,,,0,0,0,,7.346867718608583e-41,3.0062499046325684,,2.0999999046325684,7.346867718608583e-41,2.1875,0
2025-08-04T08:28:00.000Z,247,13,,,,2.1031250953674316,2.09375,3.6733637943810755e-41,0,,,0,0,2.0999999046325684,3,0,,0,,3,,0,,,3.6733637943810755e-41,0,,,2.09375,,,,,68906f29ede92c1d45c5cd57,,,0,,0,0,,2.1031250953674316,2.09375,,0,0,0,,,,3.6733637943810755e-41,,,,0,0,0,,0,,2.1031250953674316,,0,0,3.6733637943810755e-41,,0,0,3,,0,3.6733637943810755e-41,0,,,,3.6733637943810755e-41,,,0,,,3,,0,0,0,3.0062499046325684,0,0,2.8968749046325684,,,,,2.09375,,0,,2.09375,,,,2.09375,,0,0,3.6733637943810755e-41,3.6733637943810755e-41,2.09375,,0,2.9000000953674316,2.8968749046325684,,,,,0,2.8968749046325684,,,,,,,3,,,2.0999999046325684,,,,10.5,,,0,,,,,2.09375,3.6733637943810755e-41,2.09375,,,2.890625,,,0,,,,2.890625,3,3,2.09375,,2.1031250953674316,2.09375,,5.510185821418046e-41,,3.0062499046325684,,,,,0,2.9000000953674316,,,0,0,0,,0,0,,3.6733637943810755e-41,0,3,0
2025-08-04T08:28:32.000Z,247,13,,,0,2.0999999046325684,3.6733637943810755e-41,3.6733637943810755e-41,3.6733637943810755e-41,,,3.6733637943810755e-41,0,0,3.0999999046325684,0,,0,,3.0999999046325684,,3.6733637943810755e-41,,,3,0,0,,3.6733637943810755e-41,,0,0,,68906f65ede92c1d45c5cd5a,,0,0,,0,0,,2.0999999046325684,3,,2.09375,0,0,,,0,3.0999999046325684,,,,0,2.200000047683716,0,,3,,2.0999999046325684,,0,0,3,,3,0,3.09375,0,3.6733637943810755e-41,3.0999999046325684,0,,0,1.09375,3.0999999046325684,,0,0,,,3.0999999046325684,,0,3.6733637943810755e-41,0,3.09375,2.1937499046325684,3.6733637943810755e-41,2.09375,,,,0,0,,0,,3.106250047683716,0,0,0,3.106250047683716,,0,0,3.0999999046325684,3.0999999046325684,3.6733637943810755e-41,0,0,2.09375,2.09375,0,,0,,0,2.0999999046325684,0,0,0,,0,,3.09375,0,,0,,,,11.6875,,0,0,,,,,3.106250047683716,2.0999999046325684,3,0,,0,,,2.200000047683716,,0,,0,3.09375,3.0999999046325684,3.106250047683716,0,2.0999999046325684,3.6733637943810755e-41,0,2.0999999046325684,0,2.1875,0,,,0,0,2.09375,,,0,0,0,,0,3,,3,2.1937499046325684,2.1875,0
2025-08-04T08:29:00.000Z,247,13,,,0,0,3,0,0,,,2.200000047683716,0,2.0999999046325684,3.200000047683716,0,,0,,3.200000047683716,,2.200000047683716,,,0,0,0,,0,,0,0,,68906f656236b1e41bc794dd,,0,0,,0,0,,0,2.09375,,0,0,0,,,2.796875,2.1875,,,,0,0,0,,2.09375,,0,,0,0,0,,2.09375,0,7.346867718608583e-41,0,2.200000047683716,3.200000047683716,0,,3.5,1.09375,3.200000047683716,,0,0,,,3.200000047683716,,0,0,0,2.1875,7.346867718608583e-41,2.200000047683716,3.0062499046325684,,,,0,0,,0,,2.1875,0,0,0,2.1875,,0,0,2.200000047683716,2.200000047683716,7.346867718608583e-41,0,0,3,3.0062499046325684,0,,0,,0,3,0,0,0,,1.8366818971905377e-41,,3.200000047683716,0,,2.0999999046325684,,,,13.5,,0,0,,,,,2.1875,0,2.09375,0,,3.0062499046325684,,,0,,3.5,,3.0062499046325684,7.346867718608583e-41,3.200000047683716,2.1875,0,0,0,0,0,0,0,0,,,0,0,3,,,0,0,0,,7.346867718608583e-41,3.6733637943810755e-41,,0,7.346867718608583e-41,0,0
2025-08-04T08:29:29.000Z,247,13,,,0,0,2.09375,2.890625,5.510185821418046e-41,,,0,0,3.6733637943810755e-41,0,0,,0,,0,,0,,,3.6733637943810755e-41,0,0,,0,,0,0,,68906fa1324f95dcd6c7c8eb,,0,0,,0,0,,0,2.09375,,5.510185821418046e-41,0,0,,,0,2.09375,,,,0,3.6733637943810755e-41,0,,2.09375,,0,,0,0,3.6733637943810755e-41,,2.09375,0,0,0,0,0,0,,0,0,0,,0,0,,,0,,0,0,0,0,0,0,0,,,,0,2.09375,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,2.890625,0,0,0,,0,,3,0,,3.6733637943810755e-41,,,,7.78125,,0,0,,,,,0,2.890625,2.09375,0,,3.6733637943810755e-41,,,0,,0,,3.6733637943810755e-41,0,0,0,0,0,2.09375,0,5.510185821418046e-41,0,0,0,,,0,0,0,,,0,0,0,,0,3.6733637943810755e-41,,3.6733637943810755e-41,3.6733637943810755e-41,2.09375,0
2025-08-04T08:30:27.000Z,247,13,,,0,0,0,0,0,,,0,0,0,0,0,,0,,0,,0,,,0,0,0,,0,,0,0,,68906fddede92c1d45c5cd71,,0,0,,0,0,,0,0,,0,0,0,,,3.5,0,,,,0,0,0,,0,,0,,0,0,0,,0,0,0,0,0,0,0,,2.796875,1.6953125,0,,2.796875,0,,,0,,0,0,0,0,0,0,0,,,,1.8366818971905377e-41,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,,0,,,,0,,0,0,,,,,0,0,0,0,,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,1.8366818971905377e-41,0,0,,,0,0,0,,0,0,,0,0,0,0
2025-08-04T08:30:59.000Z,247,13,,,0,2.0999999046325684,0,3.6733637943810755e-41,3.6733637943810755e-41,,,7.346867718608583e-41,0,0,2.1875,0,,0,,0,,0,,,3,0,2.0093750953674316,,7.346867718608583e-41,,5.510185821418046e-41,2,,68906fdd6236b1e41bc794f2,,2.9000000953674316,0,,0,0,,2.0999999046325684,3,,3,0,0,,,2,3.6733637943810755e-41,,,,0,3.6733637943810755e-41,0,,3,,2.0999999046325684,,0,0,3,,3,0,2.1875,2.890625,7.346867718608583e-41,3.6733637943810755e-41,0,,4.09375,1.09375,7.346867718608583e-41,,2,0,,,2.1875,,0,7.346867718608583e-41,0,2.1875,7.346867718608583e-41,0,2.09375,,,,1.8366818971905377e-41,0,,0,,0,5.510185821418046e-41,5.510185821418046e-41,1.8366818971905377e-41,2.1875,,0,0,0,0,3.6733637943810755e-41,2.0093750953674316,0,2.09375,2.09375,2.890625,,2.890625,,0,2.0999999046325684,2,2.890625,5.510185821418046e-41,,2.890625,,3.09375,2,,0,,,,11.1875,,5.510185821418046e-41,0,,,,,0,2.0999999046325684,3,2.890625,,0,,,3.6733637943810755e-41,,4.09375,,0,2.1875,0,3.09375,0,2.0999999046325684,0,5.510185821418046e-41,3.6733637943810755e-41,0,3.09375,2.890625,,,2.890625,0,2.09375,,,0,0,0,,0,3,,3,0,3.09375,0
